REF_DATE,Gender,GEO,VALUE
2020,Men,Prince Edward Island,13.0
2020,Men,Prince Edward Island,0.0
2020,Men,Prince Edward Island,2.0
2020,Men,Prince Edward Island,0.0
2020,Men,Prince Edward Island,3.0
2020,Men,Prince Edward Island,0.0
2020,Men,Prince Edward Island,4.0
2020,Men,Prince Edward Island,0.0
2020,Men,Prince Edward Island,4.0
2020,Men,Prince Edward Island,0.0
2020,Women,Nova Scotia,75.0
2020,Women,Nova Scotia,13.0
2020,Women,Nova Scotia,1.0
2020,Women,Nova Scotia,23.0
2020,Women,Nova Scotia,10.0
2020,Women,Nova Scotia,0.0
2020,Women,Nova Scotia,11.0
2020,Women,Nova Scotia,0.0
2020,Women,Nova Scotia,16.0
2020,Women,Nova Scotia,1.0
2020,Men,Nova Scotia,117.0
2020,Men,Nova Scotia,8.0
2020,Men,Nova Scotia,15.0
2020,Men,Nova Scotia,36.0
2020,Men,Nova Scotia,18.0
2020,Men,Nova Scotia,0.0
2020,Men,Nova Scotia,15.0
2020,Men,Nova Scotia,1.0
2020,Men,Nova Scotia,22.0
2020,Men,Nova Scotia,2.0
2020,Women,New Brunswick,42.0
2020,Women,New Brunswick,2.0
2020,Women,New Brunswick,0.0
2020,Women,New Brunswick,12.0
2020,Women,New Brunswick,1.0
2020,Women,New Brunswick,1.0
2020,Women,New Brunswick,7.0
2020,Women,New Brunswick,6.0
2020,Women,New Brunswick,13.0
2020,Women,New Brunswick,0.0
2020,Men,New Brunswick,110.0
2020,Men,New Brunswick,2.0
2020,Men,New Brunswick,0.0
2020,Men,New Brunswick,30.0
2020,Men,New Brunswick,4.0
2020,Men,New Brunswick,3.0
2020,Men,New Brunswick,23.0
2020,Men,New Brunswick,17.0
2020,Men,New Brunswick,31.0
2020,Men,New Brunswick,0.0
2020,Women,Quebec,433.0
2020,Women,Quebec,199.0
2020,Women,Quebec,1.0
2020,Women,Quebec,88.0
2020,Women,Quebec,12.0
2020,Women,Quebec,6.0
2020,Women,Quebec,17.0
2020,Women,Quebec,6.0
2020,Women,Quebec,103.0
2020,Women,Quebec,1.0
2020,Men,Quebec,826.0
2020,Men,Quebec,346.0
2020,Men,Quebec,1.0
2020,Men,Quebec,134.0
2020,Men,Quebec,31.0
2020,Men,Quebec,17.0
2020,Men,Quebec,50.0
2020,Men,Quebec,9.0
2020,Men,Quebec,232.0
2020,Men,Quebec,6.0
2020,Women,Ontario,1199.0
2020,Women,Ontario,639.0
2020,Women,Ontario,9.0
2020,Women,Ontario,162.0
2020,Women,Ontario,27.0
2020,Women,Ontario,3.0
2020,Women,Ontario,18.0
2020,Women,Ontario,46.0
2020,Women,Ontario,285.0
2020,Women,Ontario,10.0
2020,Men,Ontario,2323.0
2020,Men,Ontario,1028.0
2020,Men,Ontario,25.0
2020,Men,Ontario,310.0
2020,Men,Ontario,88.0
2020,Men,Ontario,14.0
2020,Men,Ontario,73.0
2020,Men,Ontario,168.0
2020,Men,Ontario,596.0
2020,Men,Ontario,21.0
2020,Women,Manitoba,76.0
2020,Women,Manitoba,28.0
2020,Women,Manitoba,0.0
2020,Women,Manitoba,10.0
2020,Women,Manitoba,11.0
2020,Women,Manitoba,0.0
2020,Women,Manitoba,0.0
2020,Women,Manitoba,16.0
2020,Women,Manitoba,11.0
2020,Women,Manitoba,0.0
2020,Men,Manitoba,222.0
2020,Men,Manitoba,50.0
2020,Men,Manitoba,0.0
2020,Men,Manitoba,46.0
2020,Men,Manitoba,35.0
2020,Men,Manitoba,0.0
2020,Men,Manitoba,9.0
2020,Men,Manitoba,40.0
2020,Men,Manitoba,40.0
2020,Men,Manitoba,2.0
2020,Women,Saskatchewan,38.0
2020,Women,Saskatchewan,7.0
2020,Women,Saskatchewan,1.0
2020,Women,Saskatchewan,1.0
2020,Women,Saskatchewan,9.0
2020,Women,Saskatchewan,2.0
2020,Women,Saskatchewan,1.0
2020,Women,Saskatchewan,0.0
2020,Women,Saskatchewan,17.0
2020,Women,Saskatchewan,0.0
2020,Men,Saskatchewan,91.0
2020,Men,Saskatchewan,9.0
2020,Men,Saskatchewan,4.0
2020,Men,Saskatchewan,9.0
2020,Men,Saskatchewan,15.0
2020,Men,Saskatchewan,4.0
2020,Men,Saskatchewan,8.0
2020,Men,Saskatchewan,4.0
2020,Men,Saskatchewan,38.0
2020,Men,Saskatchewan,0.0
2020,Women,Alberta,371.0
2020,Women,Alberta,58.0
2020,Women,Alberta,33.0
2020,Women,Alberta,61.0
2020,Women,Alberta,35.0
2020,Women,Alberta,23.0
2020,Women,Alberta,6.0
2020,Women,Alberta,23.0
2020,Women,Alberta,132.0
2020,Women,Alberta,0.0
2020,Men,Alberta,880.0
2020,Men,Alberta,151.0
2020,Men,Alberta,70.0
2020,Men,Alberta,166.0
2020,Men,Alberta,65.0
2020,Men,Alberta,103.0
2020,Men,Alberta,22.0
2020,Men,Alberta,64.0
2020,Men,Alberta,237.0
2020,Men,Alberta,2.0
2020,Women,British Columbia,146.0
2020,Women,British Columbia,46.0
2020,Women,British Columbia,5.0
2020,Women,British Columbia,39.0
2020,Women,British Columbia,3.0
2020,Women,British Columbia,2.0
2020,Women,British Columbia,22.0
2020,Women,British Columbia,6.0
2020,Women,British Columbia,23.0
2020,Women,British Columbia,0.0
2020,Men,British Columbia,536.0
2020,Men,British Columbia,99.0
2020,Men,British Columbia,6.0
2020,Men,British Columbia,169.0
2020,Men,British Columbia,13.0
2020,Men,British Columbia,26.0
2020,Men,British Columbia,58.0
2020,Men,British Columbia,83.0
2020,Men,British Columbia,82.0
2020,Men,British Columbia,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Women,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Men,Yukon,0.0
2020,Women,Northwest Territories,4.0
2020,Women,Northwest Territories,1.0
2020,Women,Northwest Territories,0.0
2020,Women,Northwest Territories,0.0
2020,Women,Northwest Territories,1.0
2020,Women,Northwest Territories,0.0
2020,Women,Northwest Territories,0.0
2020,Women,Northwest Territories,0.0
2020,Women,Northwest Territories,2.0
2020,Women,Northwest Territories,0.0
2020,Men,Northwest Territories,10.0
2020,Men,Northwest Territories,1.0
2020,Men,Northwest Territories,0.0
2020,Men,Northwest Territories,0.0
2020,Men,Northwest Territories,3.0
2020,Men,Northwest Territories,0.0
2020,Men,Northwest Territories,0.0
2020,Men,Northwest Territories,0.0
2020,Men,Northwest Territories,6.0
2020,Men,Northwest Territories,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Women,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
2020,Men,Nunavut,0.0
